stock_code,title,author,time,parsed_time,read_count,reply_count,url,source,page,crawl_time
300474,苟看了都摇头的票,坚定的韭菜一枚,07-05 11:26,2025-07-05 11:26:00,45,0,"http://guba.eastmoney.com/news,300474,1567941613.html",东方财富,1,2025-07-06 02:02:55
300474,这个公司所有产品都尚存在不确定性，暂不会对公司业绩造成重大影响。,股友35q9139Z89,07-05 05:00,2025-07-05 05:00:00,408,1,"http://guba.eastmoney.com/news,300474,1567923991.html",东方财富,1,2025-07-06 02:02:55
300474,预估下周进入主升浪,刚入市的新韭菜,07-05 08:26,2025-07-05 08:26:00,235,6,http://caifuhao.eastmoney.com/news/20250705202608998860590,东方财富,1,2025-07-06 02:02:55
300474,74没走肠子悔青了,股友8320H9Q097,07-04 06:21,2025-07-04 06:21:00,391,10,"http://guba.eastmoney.com/news,300474,1567835873.html",东方财富,1,2025-07-06 02:02:55
300474,GPU（传统图形处理器）专为图形渲染、游戏画面生成等。而GPGPU（通用计算模式,景嘉微股友,07-04 08:45,2025-07-04 08:45:00,729,3,"http://guba.eastmoney.com/news,300474,1567865708.html",东方财富,1,2025-07-06 02:02:55
300474,KIMI，请问景嘉微有没有退市的风险？它合理的股价应该是多少？根据最新的信息，景,股友547zNU,07-05 05:29,2025-07-05 05:29:00,308,1,http://caifuhao.eastmoney.com/news/20250705172945675224770,东方财富,1,2025-07-06 02:02:55
300474,Kimi，请通过对300474的2023，20242年的财报进行分析，对公司价值,股友547zNU,07-05 05:27,2025-07-05 05:27:00,223,1,http://caifuhao.eastmoney.com/news/20250705172746310080180,东方财富,1,2025-07-06 02:02:55
300474,根本没订单，连葛大佬定增都割肉跑了,爽快得霍伯特,07-04 10:44,2025-07-04 10:44:00,330,3,"http://guba.eastmoney.com/news,300474,1567874613.html",东方财富,1,2025-07-06 02:02:55
300474,人工智能芯片大涨,一触即发666,07-05 09:20,2025-07-05 09:20:00,311,3,"http://guba.eastmoney.com/news,300474,1567897680.html",东方财富,1,2025-07-06 02:02:55
300474,景嘉微参加2025北京无人机大会-便携式反无人机雷达技术：景嘉微的便携式反无人机,股友c0O1216655,07-05 07:19,2025-07-05 07:19:00,384,2,http://caifuhao.eastmoney.com/news/20250705071938410660280,东方财富,1,2025-07-06 02:02:55
300474,看了大基金小基金都在减持啊,著名牛散麒麟阁,07-05 08:44,2025-07-05 08:44:00,189,2,"http://guba.eastmoney.com/news,300474,1567894777.html",东方财富,1,2025-07-06 02:02:55
300474,买得真好,趋势大阳线,07-04 02:16,2025-07-04 02:16:00,565,2,"http://guba.eastmoney.com/news,300474,1567733128.html",东方财富,1,2025-07-06 02:02:55
300474,您好，JM11是否于2024年11月正式流片，请问流片到量产还需要多少时间？现在,景嘉微股友,07-03 05:26,2025-07-03 05:26:00,916,3,"http://guba.eastmoney.com/news,300474,1567312376.html",东方财富,1,2025-07-06 02:02:55
300474,英伟达新高了，你喝点汤不行吗,暨阳财经,07-04 09:14,2025-07-04 09:14:00,214,0,"http://guba.eastmoney.com/news,300474,1567863341.html",东方财富,1,2025-07-06 02:02:55
300474,天天跌。天天几千家下跌，指数还是红的，真神奇,股友5980Dv3681,07-04 02:47,2025-07-04 02:47:00,117,2,"http://guba.eastmoney.com/news,300474,1567767609.html",东方财富,1,2025-07-06 02:02:55
300474,亏了2.5个点割肉了，个人认为我等散户还是最好不碰亏损股，风险太大，没底。,二十年大韭菜,07-04 02:16,2025-07-04 02:16:00,123,2,"http://guba.eastmoney.com/news,300474,1567733548.html",东方财富,1,2025-07-06 02:02:55
300474,输多了的散户都不敢追高，都在这里才是最大的陷阱,重生之我在大炒股,07-04 01:50,2025-07-04 01:50:00,127,2,"http://guba.eastmoney.com/news,300474,1567704976.html",东方财富,1,2025-07-06 02:02:55
300474,进了1000几，星期一高开,狂山无草木,07-04 03:00,2025-07-04 03:00:00,118,0,"http://guba.eastmoney.com/news,300474,1567782358.html",东方财富,1,2025-07-06 02:02:55
300474,下跌无承接还得跌,股友fr73756663,07-04 02:54,2025-07-04 02:54:00,98,0,"http://guba.eastmoney.com/news,300474,1567775997.html",东方财富,1,2025-07-06 02:02:55
300474,我走了，你们留下的发财,股友C21A5i,07-04 02:54,2025-07-04 02:54:00,96,0,"http://guba.eastmoney.com/news,300474,1567775772.html",东方财富,1,2025-07-06 02:02:55
300474,主力放量引导砸盘构成恶意操纵股市，但抛售接手的都是主力，慢跌、阴跌才更好抢筹码后,S缠烂炒追到D,07-04 02:52,2025-07-04 02:52:00,109,0,"http://guba.eastmoney.com/news,300474,1567773735.html",东方财富,1,2025-07-06 02:02:55
300474,景嘉微在72元左右筑底，蓄势待发,股友8d681105k7,07-04 01:34,2025-07-04 01:34:00,126,1,"http://guba.eastmoney.com/news,300474,1567686245.html",东方财富,1,2025-07-06 02:02:55
300474,jjw这德行，如果它欠别的企业的钱，估计都很难要回来,腾飞中国龙,07-04 02:22,2025-07-04 02:22:00,154,1,"http://guba.eastmoney.com/news,300474,1567739548.html",东方财富,1,2025-07-06 02:02:55
300474,过两年会不会被沐曦收购,山阴人,07-04 02:21,2025-07-04 02:21:00,89,0,"http://guba.eastmoney.com/news,300474,1567738213.html",东方财富,1,2025-07-06 02:02:55
300474,关注了七八年，黄粱一梦,龙头必须涨停,07-04 02:15,2025-07-04 02:15:00,90,0,"http://guba.eastmoney.com/news,300474,1567732242.html",东方财富,1,2025-07-06 02:02:55
300474,锁仓不看,股友2973F09V13,07-04 02:15,2025-07-04 02:15:00,85,0,"http://guba.eastmoney.com/news,300474,1567732058.html",东方财富,1,2025-07-06 02:02:55
300474,这个贴里面狗托太多了,股友2973F09V13,07-04 09:37,2025-07-04 09:37:00,61,1,"http://guba.eastmoney.com/news,300474,1567445609.html",东方财富,1,2025-07-06 02:02:55
300474,半导体拉冒烟都带不动你,扶我起来我要满仓,07-04 01:48,2025-07-04 01:48:00,91,0,"http://guba.eastmoney.com/news,300474,1567702448.html",东方财富,1,2025-07-06 02:02:55
300474,这样对得起我吗？我踏马送快递一个包裹1.2元，放到菜鸟驿站给他4毛，一天400票,刚入市的新韭菜,07-04 10:34,2025-07-04 10:34:00,388,8,"http://guba.eastmoney.com/news,300474,1567550688.html",东方财富,1,2025-07-06 02:02:55
300474,这里面托太多了,股友2973F09V13,07-04 01:47,2025-07-04 01:47:00,91,0,"http://guba.eastmoney.com/news,300474,1567701098.html",东方财富,1,2025-07-06 02:02:55
300474,垃圾,生机四海的祖千秋,07-04 01:22,2025-07-04 01:22:00,95,2,"http://guba.eastmoney.com/news,300474,1567672079.html",东方财富,1,2025-07-06 02:02:55
300474,赶紧买要涨停了,卡比兽zzz,07-04 01:32,2025-07-04 01:32:00,99,1,"http://guba.eastmoney.com/news,300474,1567684841.html",东方财富,1,2025-07-06 02:02:55
300474,这垃圾应该是犯了天条,活泼老疙瘩,07-04 01:40,2025-07-04 01:40:00,84,0,"http://guba.eastmoney.com/news,300474,1567694076.html",东方财富,1,2025-07-06 02:02:55
300474,苟看了都摇头,坚定的韭菜一枚,07-04 01:37,2025-07-04 01:37:00,85,0,"http://guba.eastmoney.com/news,300474,1567689976.html",东方财富,1,2025-07-06 02:02:55
300474,科技股全面爆发,否极泰来之无形,07-04 01:23,2025-07-04 01:23:00,102,1,"http://guba.eastmoney.com/news,300474,1567673153.html",东方财富,1,2025-07-06 02:02:55
300474,曾勾你要不要看看外面涨成啥样了，还要不要链了？,安是嫩die,07-04 01:34,2025-07-04 01:34:00,86,0,"http://guba.eastmoney.com/news,300474,1567686261.html",东方财富,1,2025-07-06 02:02:55
300474,走势不错啊,一触即发666,07-04 01:33,2025-07-04 01:33:00,84,0,"http://guba.eastmoney.com/news,300474,1567685233.html",东方财富,1,2025-07-06 02:02:55
300474,没见过升2个点，跌才有！,韭菜20cm长,07-04 01:04,2025-07-04 01:04:00,89,1,"http://guba.eastmoney.com/news,300474,1567651360.html",东方财富,1,2025-07-06 02:02:55
300474,玛德，涨一点是触犯天条了还是你塞绿毛龟里了？,和蔼可亲的许卓婷,07-04 01:31,2025-07-04 01:31:00,84,0,"http://guba.eastmoney.com/news,300474,1567683052.html",东方财富,1,2025-07-06 02:02:55
300474,忍不了了，割了,没啥可以说的拉,07-04 01:30,2025-07-04 01:30:00,87,0,"http://guba.eastmoney.com/news,300474,1567682309.html",东方财富,1,2025-07-06 02:02:55
300474,苟看了都摇头的股，严查,坚定的韭菜一枚,07-04 01:18,2025-07-04 01:18:00,92,1,"http://guba.eastmoney.com/news,300474,1567666875.html",东方财富,1,2025-07-06 02:02:55
300474,问了一下腾讯元宝，景嘉微退市风险有多大。看看如何回答的根据公开财报、行业分析及退,股友2987q03m88,07-04 10:35,2025-07-04 10:35:00,676,40,http://caifuhao.eastmoney.com/news/20250704103545677992320,东方财富,1,2025-07-06 02:02:55
300474,搓揉线,否极泰来之无形,07-04 01:20,2025-07-04 01:20:00,90,0,"http://guba.eastmoney.com/news,300474,1567669781.html",东方财富,1,2025-07-06 02:02:55
300474,我们一起来接力，我出一个字，曾,龙头必须涨停,07-04 01:18,2025-07-04 01:18:00,88,0,"http://guba.eastmoney.com/news,300474,1567666391.html",东方财富,1,2025-07-06 02:02:55
300474,你家有多少人走了才能走成这样？,我在烂景躲牛市,07-04 01:05,2025-07-04 01:05:00,112,4,"http://guba.eastmoney.com/news,300474,1567652286.html",东方财富,1,2025-07-06 02:02:55
300474,何时百元,否极泰来之无形,07-04 01:15,2025-07-04 01:15:00,93,0,"http://guba.eastmoney.com/news,300474,1567662891.html",东方财富,1,2025-07-06 02:02:55
300474,大盘都3500点了，,股友3C372q2558,07-04 01:15,2025-07-04 01:15:00,86,0,"http://guba.eastmoney.com/news,300474,1567662482.html",东方财富,1,2025-07-06 02:02:55
300474,真的能被景勾气死，前些天军工大涨他不动，这两天军工回调它成军工了,安是嫩die,07-04 01:14,2025-07-04 01:14:00,91,0,"http://guba.eastmoney.com/news,300474,1567662147.html",东方财富,1,2025-07-06 02:02:55
300474,鸭脖的帖子删了,股友L9288w7038,07-04 01:03,2025-07-04 01:03:00,108,2,"http://guba.eastmoney.com/news,300474,1567649930.html",东方财富,1,2025-07-06 02:02:55
300474,景嘉微管理层，是到了正视和世界领导景嘉微黄皮肤的老总差距的时候了，只有这样，景嘉,龙头必须涨停,07-04 01:12,2025-07-04 01:12:00,98,0,"http://guba.eastmoney.com/news,300474,1567659012.html",东方财富,1,2025-07-06 02:02:55
300474,最LJ的股票，没有之一。,笨小蟹,07-04 12:26,2025-07-04 12:26:00,94,0,"http://guba.eastmoney.com/news,300474,1567637640.html",东方财富,1,2025-07-06 02:02:55
300474,等68进,返本之路,07-04 12:17,2025-07-04 12:17:00,84,0,"http://guba.eastmoney.com/news,300474,1567635769.html",东方财富,1,2025-07-06 02:02:55
300474,主力放量引导砸盘构成恶意操纵股市，但抛售接手的都是主力，慢跌、阴跌才更好抢筹码后,S缠烂炒追到D,07-04 10:20,2025-07-04 10:20:00,119,2,"http://guba.eastmoney.com/news,300474,1567530820.html",东方财富,1,2025-07-06 02:02:55
300474,能耐,战地狙击手,07-04 11:30,2025-07-04 11:30:00,93,0,"http://guba.eastmoney.com/news,300474,1567619257.html",东方财富,1,2025-07-06 02:02:55
300474,相鼠有齿，景勾无止！景勾无止，不死何俟,安是嫩die,07-04 11:25,2025-07-04 11:25:00,93,0,"http://guba.eastmoney.com/news,300474,1567614732.html",东方财富,1,2025-07-06 02:02:55
300474,寒王都拉红了,扶我起来我要满仓,07-04 11:24,2025-07-04 11:24:00,86,0,"http://guba.eastmoney.com/news,300474,1567613077.html",东方财富,1,2025-07-06 02:02:55
300474,景嘉微：融资净买入831.06万元，融资余额17.84亿元（07-03）,景嘉微资讯,07-04 09:02,2025-07-04 09:02:00,95,1,"http://guba.eastmoney.com/news,300474,1567408843.html",东方财富,1,2025-07-06 02:02:55
300474,太失望了,生机四海的祖千秋,07-04 11:19,2025-07-04 11:19:00,91,0,"http://guba.eastmoney.com/news,300474,1567607988.html",东方财富,1,2025-07-06 02:02:55
300474,别墨迹了，我知道70.2你一定会到！下来,腾飞中国龙,07-04 10:06,2025-07-04 10:06:00,99,2,"http://guba.eastmoney.com/news,300474,1567505861.html",东方财富,1,2025-07-06 02:02:55
300474,什么玩意啊,捂了嚎风,07-04 11:08,2025-07-04 11:08:00,87,0,"http://guba.eastmoney.com/news,300474,1567594364.html",东方财富,1,2025-07-06 02:02:55
300474,再见，再也不见,kcb666,07-04 11:00,2025-07-04 11:00:00,85,0,"http://guba.eastmoney.com/news,300474,1567584201.html",东方财富,1,2025-07-06 02:02:55
300474,垃圾股,秀外慧中的赵子轩,07-04 10:59,2025-07-04 10:59:00,86,0,"http://guba.eastmoney.com/news,300474,1567583828.html",东方财富,1,2025-07-06 02:02:55
300474,si股鉴定完毕,股友5N19r35111,07-04 10:57,2025-07-04 10:57:00,88,0,"http://guba.eastmoney.com/news,300474,1567580803.html",东方财富,1,2025-07-06 02:02:55
300474,“”他强任他强，清风抚山岗，他横任他横，明月照大江”,羊妞牛,07-04 10:24,2025-07-04 10:24:00,112,0,"http://guba.eastmoney.com/news,300474,1567536525.html",东方财富,1,2025-07-06 02:02:55
300474,性情,战地狙击手,07-03 10:27,2025-07-03 10:27:00,82,1,"http://guba.eastmoney.com/news,300474,1567041703.html",东方财富,1,2025-07-06 02:02:55
300474,又要见6了,大吉钵满de宛露,07-04 10:14,2025-07-04 10:14:00,72,0,"http://guba.eastmoney.com/news,300474,1567519032.html",东方财富,1,2025-07-06 02:02:55
300474,远离出生票，健康你我他,大鸡一日同风起,07-04 10:13,2025-07-04 10:13:00,71,0,"http://guba.eastmoney.com/news,300474,1567518673.html",东方财富,1,2025-07-06 02:02:55
300474,展望下周了，兄弟们,马猴烧酒伊莉雅,07-04 10:10,2025-07-04 10:10:00,75,0,"http://guba.eastmoney.com/news,300474,1567512393.html",东方财富,1,2025-07-06 02:02:55
300474,坐稳扶牢，今日涨停,卡比兽zzz,07-04 09:59,2025-07-04 09:59:00,84,1,"http://guba.eastmoney.com/news,300474,1567492387.html",东方财富,1,2025-07-06 02:02:55
300474,继续,江湖故人,07-04 10:06,2025-07-04 10:06:00,71,0,"http://guba.eastmoney.com/news,300474,1567505299.html",东方财富,1,2025-07-06 02:02:55
300474,哥们每天自己跟自己玩呢,湖南小菲特8888,07-04 10:05,2025-07-04 10:05:00,67,0,"http://guba.eastmoney.com/news,300474,1567503996.html",东方财富,1,2025-07-06 02:02:55
300474,你是不是有什么困难？给我说一下吧,和蔼可亲的许卓婷,07-04 10:05,2025-07-04 10:05:00,66,0,"http://guba.eastmoney.com/news,300474,1567502845.html",东方财富,1,2025-07-06 02:02:55
300474,这家伙像钻地弹一样,股友Zl5pMW,07-04 10:01,2025-07-04 10:01:00,65,0,"http://guba.eastmoney.com/news,300474,1567496516.html",东方财富,1,2025-07-06 02:02:55
300474,涨一点跟抄他家一样,股友usJRsd,07-04 09:54,2025-07-04 09:54:00,55,0,"http://guba.eastmoney.com/news,300474,1567483080.html",东方财富,1,2025-07-06 02:02:55
300474,要去69.90了，看这个架势,马猴烧酒伊莉雅,07-04 09:42,2025-07-04 09:42:00,47,0,"http://guba.eastmoney.com/news,300474,1567458994.html",东方财富,1,2025-07-06 02:02:55
300474,71.10补,狂山无草木,07-04 09:42,2025-07-04 09:42:00,49,0,"http://guba.eastmoney.com/news,300474,1567458295.html",东方财富,1,2025-07-06 02:02:55
300474,死股,股友3C372q2558,07-04 09:40,2025-07-04 09:40:00,52,0,"http://guba.eastmoney.com/news,300474,1567454637.html",东方财富,1,2025-07-06 02:02:55
300474,JM11的推广是有多差啊？,生性缓慢,07-04 09:40,2025-07-04 09:40:00,55,0,"http://guba.eastmoney.com/news,300474,1567453377.html",东方财富,1,2025-07-06 02:02:55
300474,300开头里面最烂的,坚定的韭菜一枚,07-04 01:22,2025-07-04 01:22:00,88,0,"http://guba.eastmoney.com/news,300474,1567671435.html",东方财富,2,2025-07-06 02:02:56
300474,大盘疯涨，3500牛市启动,否极泰来之无形,07-04 01:10,2025-07-04 01:10:00,80,0,"http://guba.eastmoney.com/news,300474,1567657574.html",东方财富,2,2025-07-06 02:02:56
300474,3500指数,否极泰来之无形,07-04 11:28,2025-07-04 11:28:00,86,0,"http://guba.eastmoney.com/news,300474,1567617070.html",东方财富,2,2025-07-06 02:02:56
300474,欧拉,否极泰来之无形,07-04 11:10,2025-07-04 11:10:00,90,0,"http://guba.eastmoney.com/news,300474,1567597307.html",东方财富,2,2025-07-06 02:02:56
300474,主力放量引导砸盘构成恶意操纵股市，但抛售接手的都是主力，慢跌、阴跌才更好抢筹码后,S缠烂炒追到D,07-04 11:08,2025-07-04 11:08:00,90,0,"http://guba.eastmoney.com/news,300474,1567594613.html",东方财富,2,2025-07-06 02:02:56
300474,指数创新高,否极泰来之无形,07-04 11:06,2025-07-04 11:06:00,84,0,"http://guba.eastmoney.com/news,300474,1567592980.html",东方财富,2,2025-07-06 02:02:56
300474,小微，我要带你飞,否极泰来之无形,07-04 11:03,2025-07-04 11:03:00,82,0,"http://guba.eastmoney.com/news,300474,1567588581.html",东方财富,2,2025-07-06 02:02:56
300474,放量引导砸盘，但接手的都是主力，慢跌、阴跌才更好抢筹码后独食!,S缠烂炒追到D,07-04 10:12,2025-07-04 10:12:00,71,0,"http://guba.eastmoney.com/news,300474,1567515512.html",东方财富,2,2025-07-06 02:02:56
300474,主力恶意砸盘控盘!构成操纵股市罪!,S缠烂炒追到D,07-04 09:43,2025-07-04 09:43:00,53,0,"http://guba.eastmoney.com/news,300474,1567460941.html",东方财富,2,2025-07-06 02:02:56
300474,九减三，忙！,龙头必须涨停,07-04 09:40,2025-07-04 09:40:00,48,0,"http://guba.eastmoney.com/news,300474,1567453452.html",东方财富,2,2025-07-06 02:02:56
300474,随时20cm,shoeshine,07-04 09:12,2025-07-04 09:12:00,96,3,"http://guba.eastmoney.com/news,300474,1567412066.html",东方财富,2,2025-07-06 02:02:56
300474,景美携 JM1100闪耀 2025 世界半导体大会，斩获 “GPU芯片创新产品奖,中药长牛10年10倍,07-04 08:20,2025-07-04 08:20:00,606,6,http://caifuhao.eastmoney.com/news/20250704082058393364240,东方财富,2,2025-07-06 02:02:56
300474,今日涨停，冲啊,卡比兽zzz,07-04 08:16,2025-07-04 08:16:00,57,0,"http://guba.eastmoney.com/news,300474,1567400549.html",东方财富,2,2025-07-06 02:02:56
300474,景嘉微(300474.SZ)：目前公司产品广泛应用于高可靠性要求的航空、航天、航海、车载等专用领域及通用领域,格隆汇,07-03 05:51,2025-07-03 05:51:00,1427,2,http://caifuhao.eastmoney.com/news/20250703175111148317230,东方财富,2,2025-07-06 02:02:56
300474,国产GPU大时代来了！最近一周科技领域3个重大信息：摩尔线程IPO、沐曦集成IP,石门崔哥,07-03 06:30,2025-07-03 06:30:00,4888,15,http://caifuhao.eastmoney.com/news/20250703063031907816700,东方财富,2,2025-07-06 02:02:56
300474,董秘一出来，就要捏把汗,股友312Q275G39,07-03 11:14,2025-07-03 11:14:00,171,0,"http://guba.eastmoney.com/news,300474,1567375075.html",东方财富,2,2025-07-06 02:02:56
300474,明天应该20厘米了,aaron出彩人生,07-03 10:29,2025-07-03 10:29:00,226,2,"http://guba.eastmoney.com/news,300474,1567367964.html",东方财富,2,2025-07-06 02:02:56
300474,达子是真赚钱的公司。,股友8U263p5889,07-03 10:40,2025-07-03 10:40:00,157,0,"http://guba.eastmoney.com/news,300474,1567369800.html",东方财富,2,2025-07-06 02:02:56
300474,董秘好请问和成飞有业务来往吗,景嘉微股友,07-03 05:24,2025-07-03 05:24:00,448,2,"http://guba.eastmoney.com/news,300474,1567311985.html",东方财富,2,2025-07-06 02:02:56
300474,唉，着急啊！,一只好大的穿云箭,07-03 08:56,2025-07-03 08:56:00,93,0,"http://guba.eastmoney.com/news,300474,1567349809.html",东方财富,2,2025-07-06 02:02:56
300474,好像唱多的人都散了，明天上午我偷偷拉你们别砸我喔,峰哥小迷弟T,07-03 07:58,2025-07-03 07:58:00,113,1,"http://guba.eastmoney.com/news,300474,1567339477.html",东方财富,2,2025-07-06 02:02:56
300474,jm11到底咋样了，我在考虑要不要入坑,暨阳财经,07-03 01:47,2025-07-03 01:47:00,558,5,"http://guba.eastmoney.com/news,300474,1567187760.html",东方财富,2,2025-07-06 02:02:56
300474,坐稳扶牢，明天涨停,卡比兽zzz,07-03 04:36,2025-07-03 04:36:00,136,1,"http://guba.eastmoney.com/news,300474,1567300687.html",东方财富,2,2025-07-06 02:02:56
300474,胜宏科技股价是烂景的两倍了，两年零9个月前胜宏12块钱左右起步烂景43块钱左右起,我在烂景躲牛市,07-03 07:16,2025-07-03 07:16:00,200,0,"http://guba.eastmoney.com/news,300474,1567332439.html",东方财富,2,2025-07-06 02:02:56
300474,景嘉微股东户数下降4.74%，户均持股28.31万元,景嘉微资讯,07-03 05:53,2025-07-03 05:53:00,1230,4,"http://guba.eastmoney.com/news,300474,1567317958.html",东方财富,2,2025-07-06 02:02:56
300474,摩尔和沐熙上市了，对这股有啥影响吗？,唧唧歪歪的防范8178,07-03 06:39,2025-07-03 06:39:00,127,0,"http://guba.eastmoney.com/news,300474,1567326452.html",东方财富,2,2025-07-06 02:02:56
300474,顶住了，下不来了,狂山无草木,07-03 02:49,2025-07-03 02:49:00,119,2,"http://guba.eastmoney.com/news,300474,1567256577.html",东方财富,2,2025-07-06 02:02:56
300474,请问公司最近一期的股东人数是多少？谢谢,景嘉微股友,07-03 05:28,2025-07-03 05:28:00,247,0,"http://guba.eastmoney.com/news,300474,1567312926.html",东方财富,2,2025-07-06 02:02:56
300474,说摩尔和沐曦上市对景有影响的是一点都不动脑子啊景目前基本没有民用的产品，根本就不,满融穿越,07-03 05:27,2025-07-03 05:27:00,525,0,http://caifuhao.eastmoney.com/news/20250703172752728344320,东方财富,2,2025-07-06 02:02:56
300474,公司的反无人机雷达等产品出口至哪些地？网上有看到出口至中东？公司出口产品有哪些？,景嘉微股友,07-03 05:27,2025-07-03 05:27:00,283,0,"http://guba.eastmoney.com/news,300474,1567312702.html",东方财富,2,2025-07-06 02:02:56
300474,公司2024及2025亏损的原因在哪里，2025后三个季度是否改善？上半年是否扭,景嘉微股友,07-03 05:27,2025-07-03 05:27:00,589,0,"http://guba.eastmoney.com/news,300474,1567312589.html",东方财富,2,2025-07-06 02:02:56
300474,请问贵司的芯片及其他产品在民用和军工领域有哪些具体应用？芯片部分未来是否增加民用,景嘉微股友,07-03 05:26,2025-07-03 05:26:00,371,0,"http://guba.eastmoney.com/news,300474,1567312478.html",东方财富,2,2025-07-06 02:02:56
300474,公司产品主要适用于哪些方面，谢谢！,景嘉微股友,07-03 05:26,2025-07-03 05:26:00,182,0,"http://guba.eastmoney.com/news,300474,1567312477.html",东方财富,2,2025-07-06 02:02:56
300474,懂秘您好！请问公司的ai芯片景宏系列和JM11芯片公司是如何推广的？现在有哪些,股友lb95ws,07-03 05:26,2025-07-03 05:26:00,286,0,"http://guba.eastmoney.com/news,300474,1561242341.html",东方财富,2,2025-07-06 02:02:56
300474,请教JM9、JM11或其他公司的芯片是否适用于脑机接口？通过不断公关、技术上是否,景嘉微股友,07-03 05:24,2025-07-03 05:24:00,143,0,"http://guba.eastmoney.com/news,300474,1567311983.html",东方财富,2,2025-07-06 02:02:56
300474,请问公司的ai芯片景宏系列和JM11芯片公司是如何推广的？现在有哪些成效？它与市,股友lb95ws,07-03 05:24,2025-07-03 05:24:00,167,0,"http://guba.eastmoney.com/news,300474,1560937903.html",东方财富,2,2025-07-06 02:02:56
300474,"国产GPU巨头上演""速度与激情""：三年亏损50亿，估值为何直奔千亿？",太极解码局,07-03 01:03,2025-07-03 01:03:00,1006,1,http://caifuhao.eastmoney.com/news/20250703130301742415990,东方财富,2,2025-07-06 02:02:56
300474,两个小甜甜要上市了，市场对牛夫人的宠爱会越来越少，不做出过硬产品，增营增收，小景,你晕针吗,07-03 04:38,2025-07-03 04:38:00,126,0,"http://guba.eastmoney.com/news,300474,1567301311.html",东方财富,2,2025-07-06 02:02:56
300474,景嘉微∽你就不能正儿八经的涨一轮吗,专抓低位牛股,07-03 02:08,2025-07-03 02:08:00,77,1,"http://guba.eastmoney.com/news,300474,1567211597.html",东方财富,2,2025-07-06 02:02:56
300474,涨的都是业绩线，和我们无关。,重生之我在大炒股,07-03 03:11,2025-07-03 03:11:00,87,0,"http://guba.eastmoney.com/news,300474,1567275945.html",东方财富,2,2025-07-06 02:02:56
300474,宝子们我来啦,暨阳财经,07-03 02:01,2025-07-03 02:01:00,279,1,"http://guba.eastmoney.com/news,300474,1567203335.html",东方财富,2,2025-07-06 02:02:56
